date,code,value
2013-12-01,OR,8.3
2014-12-01,OR,6.4
2015-12-01,OR,6.7
2016-12-01,OR,6.1
2017-12-01,OR,6.0
2018-12-01,OR,6.1
2019-12-01,OR,6.3
2020-12-01,OR,7.5
2021-12-01,OR,6.8
2022-12-01,OR,6.1
2023-12-01,OR,7.3
2024-12-01,OR,8.5
2025-12-01,OR,9.5
2003-12-01,PA,9.1
2004-12-01,PA,9.0
2005-12-01,PA,8.6
2006-12-01,PA,10.2
2007-12-01,PA,9.6
2008-12-01,PA,9.3
2009-12-01,PA,11.0
2010-12-01,PA,11.3
2011-12-01,PA,9.7
2012-12-01,PA,9.1
2013-12-01,PA,8.8
2014-12-01,PA,7.2
2015-12-01,PA,7.3
2016-12-01,PA,7.0
2017-12-01,PA,7.2
2018-12-01,PA,7.5
2019-12-01,PA,8.0
2020-12-01,PA,8.8
2021-12-01,PA,7.8
2022-12-01,PA,7.6
2023-12-01,PA,9.9
2024-12-01,PA,11.4
2025-12-01,PA,12.3
2003-12-01,RI,8.7
2004-12-01,RI,8.6
2005-12-01,RI,8.4
2006-12-01,RI,10.3
2007-12-01,RI,10.4
2008-12-01,RI,10.8
2009-12-01,RI,13.3
2010-12-01,RI,13.2
2011-12-01,RI,11.5
2012-12-01,RI,10.6
2013-12-01,RI,10.0
2014-12-01,RI,8.1
2015-12-01,RI,7.8
2016-12-01,RI,7.1
2017-12-01,RI,7.6
2018-12-01,RI,7.8
2019-12-01,RI,8.1
2020-12-01,RI,9.0
2021-12-01,RI,7.5
2022-12-01,RI,6.9
2023-12-01,RI,9.3
2024-12-01,RI,10.4
2025-12-01,RI,11.4
2003-12-01,SC,11.2
2004-12-01,SC,11.3
2005-12-01,SC,11.4
2006-12-01,SC,12.8
2007-12-01,SC,11.3
2008-12-01,SC,10.2
2009-12-01,SC,12.6
2010-12-01,SC,14.2
2011-12-01,SC,12.9
2012-12-01,SC,12.2
2013-12-01,SC,11.4
2014-12-01,SC,8.4
2015-12-01,SC,8.5
2016-12-01,SC,7.7
2017-12-01,SC,7.8
2018-12-01,SC,7.8
2019-12-01,SC,8.2
2020-12-01,SC,9.0
2021-12-01,SC,8.6
2022-12-01,SC,8.2
2023-12-01,SC,10.4
2024-12-01,SC,12.1
2025-12-01,SC,13.4
2003-12-01,SD,6.5
2004-12-01,SD,6.2
2005-12-01,SD,6.2
2006-12-01,SD,7.2
2007-12-01,SD,7.1
2008-12-01,SD,6.6
2009-12-01,SD,8.6
2010-12-01,SD,8.7
2011-12-01,SD,6.6
2012-12-01,SD,6.1
2013-12-01,SD,6.1
2014-12-01,SD,5.5
2015-12-01,SD,6.0
2016-12-01,SD,5.7
2017-12-01,SD,6.2
2018-12-01,SD,5.8
2019-12-01,SD,6.3
2020-12-01,SD,7.2
2021-12-01,SD,6.4
2022-12-01,SD,6.1
2023-12-01,SD,7.5
2024-12-01,SD,8.8
2025-12-01,SD,9.1
2003-12-01,TN,9.4
2004-12-01,TN,9.7
2005-12-01,TN,9.6
2006-12-01,TN,10.8
2007-12-01,TN,9.7
2008-12-01,TN,9.6
2009-12-01,TN,11.1
2010-12-01,TN,11.8
2011-12-01,TN,10.0
2012-12-01,TN,9.2
2013-12-01,TN,8.7
2014-12-01,TN,7.0
2015-12-01,TN,7.1
2016-12-01,TN,6.7
2017-12-01,TN,7.1
2018-12-01,TN,7.2
2019-12-01,TN,7.8
2020-12-01,TN,8.7
2021-12-01,TN,7.8
2022-12-01,TN,7.5
2023-12-01,TN,9.1
2024-12-01,TN,10.5
2025-12-01,TN,11.6
